latitude,longitude,Unnamed: 2
18.2570826,-66.5352004,
18.2572322,-65.9394123,
18.257342,-66.025745,
18.2573981,-66.1133965,
18.25744,-66.0452,
18.2574514,-66.0039603,
18.2575,-66.0458,
18.257517,-65.938718,
18.25753,-65.978598,
18.25758537,-65.97751459,
18.257608,-66.040741,
18.257638,-66.120863,
18.257663,-66.120983,
18.25769613,-66.10343088,
18.257698,-65.64933,
18.257719,-65.977615,
18.2577209,-66.0465421,
18.257752,-66.04425,
18.257781,-65.976657,
18.257821,-66.046383,
18.257823,-66.000671,
18.257836,-65.948561,
18.2578397,-66.0457106,
18.25791657,-65.94848811,
18.257935,-65.949783,
18.25802107,-66.04864871,
18.2580629,-66.0012829,
18.2581094,-66.0036875,
18.2581489,-66.0398285,
18.2584236,-66.982442,
18.2584265,-66.0413655,
18.25850607,-65.97598113,
18.25860479,-66.31697955,
18.2586096,-65.9779942,
18.258615,-65.949778,
18.258629,-65.976723,
18.2586507,-66.0407603,
18.258683,-65.980635,
18.25868422,-66.04823483,
18.258743,-66.333872,
18.258807,-66.049887,
18.2588417,-65.9779788,
18.258855,-65.977787,
18.258944,-65.941136,
18.2590069,-66.0455675,
18.259029,-66.569771,
18.2590477,-65.9780211,
18.259061,-66.045745,
18.259089,-66.0488,
18.2591,-66.04917,
18.2591467,-66.0062164,
18.25917,-66.04351,
18.259179,-65.977565,
18.259181,-66.005206,
18.259255,-66.000841,
18.2594607,-65.651323,
18.259722,-66.043194,
18.259755,-66.101103,
18.259877,-65.654824,
18.259937,-65.949089,
18.259942,-66.039317,
18.26,-65.656548,
18.2600615,-66.1258296,
18.260146,-66.132031,
18.260198,-67.046389,
18.260296,-66.104655,
18.260361,-65.94739,
18.260367,-65.656602,
18.260379,-65.656773,
18.260426,-65.656486,
18.2605948,-66.0418248,
18.2606454,-66.0486922,
18.2607966,-65.9474083,
18.260965,-65.65272,
18.2609864,-66.6904483,
18.261,-66.106003,
18.2610014,-66.10493059,
18.2610108,-65.6554931,
18.26104,-66.04757,
18.26104126,-66.27718022,
18.261201,-66.049686,
18.2612819,-65.9465336,
18.2613,-65.9442,
18.2613955,-66.0482192,
18.2615811,-66.0440218,
18.261593,-65.654306,
18.26169,-66.047833,
18.2618219,-66.0432819,
18.261834,-66.042471,
18.2619129,-66.572695,
18.2621527,-66.0421812,
18.2622329,-65.9628391,
18.262261,-66.0404888,
18.26229,-66.0497,
18.262304,-66.023757,
18.262385,-66.043373,
18.262406,-65.965177,
18.262435,-65.946985,
18.26246,-66.7315,
18.2625,-65.94711,
