latitude,longitude,Unnamed: 2
18.48537122,-66.87689151,
18.485409,-66.416489,
18.4854555,-66.4052158,
18.4854618,-66.414568,
18.485506,-66.875731,
18.48552,-66.82366,
18.48554,-66.416089,
18.485602,-67.102402,
18.485668,-66.994245,
18.4857137,-67.0747126,
18.485725,-66.854012,
18.485739,-66.855592,
18.4857506,-67.1024457,
18.4857677,-66.4146595,
18.4857899,-67.102902,
18.485845,-66.855472,
18.4858771,-66.7889226,
18.486,-67.0996,
18.486078,-66.657295,
18.48611756,-66.40571691,
18.4861264,-66.8509678,
18.4862348,-66.7836993,
18.4863054,-66.9466821,
18.486336,-67.019976,
18.4864193,-66.9466539,
18.486522,-66.796034,
18.486618,-66.4050425,
18.48674,-66.425687,
18.48683,-67.0186,
18.486942,-66.425492,
18.4872161,-67.0515471,
18.487222,-67.025,
18.487254,-67.020292,
18.4875118,-67.1144268,
18.487747,-66.41014,
18.48776763,-66.55940607,
18.487898,-66.406449,
18.4881807,-66.9459535,
18.48821,-66.81326,
18.4882308,-66.8567593,
18.488233,-67.041971,
18.488246,-66.858117,
18.48841,-66.877645,
18.4885506,-67.0961703,
18.4885853,-66.4020615,
18.488609,-66.820321,
18.4886817,-67.0423766,
18.48879023,-67.04240921,
18.488889,-67.041944,
18.48893327,-66.78513962,
18.488941,-67.114792,
18.48915,-66.78713,
18.4893122,-67.0379788,
18.489395,-66.821403,
18.4894171,-67.0214825,
18.489426,-66.815263,
18.489747,-67.051848,
18.4898289,-67.0429392,
18.490223,-67.0513,
18.4902651,-66.8192859,
18.490293,-66.820956,
18.490355,-67.051858,
18.490363,-66.7859829,
18.490535,-66.783361,
18.490702,-67.0290896,
18.4910251,-67.0499257,
18.491537,-67.020226,
18.491605,-67.049917,
18.491729,-67.002823,
18.49203227,-67.04914613,
18.4923144,-67.0653085,
18.4923151,-67.0966293,
18.492399,-67.087875,
18.492769,-67.050807,
18.4928524,-67.1061682,
18.49287,-67.050682,
18.493185,-67.0200398,
18.493611,-67.097222,
18.493883,-67.096222,
18.494112,-67.063416,
18.4941602,-67.0897105,
18.494518,-67.028114,
18.494837,-67.02785,
18.495429,-67.036554,
18.4954336,-66.6391388,
18.495807,-67.110043,
18.496246,-67.013456,
18.49674434,-67.10506571,
18.4967459,-67.0902299,
18.4968444,-67.1021057,
18.4974399,-67.1039497,
18.49744,-67.10925,
18.497611,-67.134665,
18.497645,-67.078121,
18.4976647,-67.0909216,
18.498142,-67.09848,
18.498344,-67.019325,
18.4986,-67.0956,
18.4988774,-67.0619345,
18.498892,-67.095562,
