latitude,longitude,Unnamed: 2
18.286137,-66.342627,
18.286455,-66.889488,
18.286714,-66.342514,
18.2867273,-66.5210805,
18.286748,-66.321372,
18.2867611,-67.1195585,
18.28685,-66.01417,
18.286889,-66.861389,
18.286893,-66.891948,
18.286904,-66.041138,
18.287157,-65.644804,
18.2874366,-66.2535077,
18.2874698,-66.2680557,
18.287474,-66.344152,
18.287485,-65.647941,
18.287529,-65.6386147,
18.287711,-66.021429,
18.287771,-67.122388,
18.287784,-66.112045,
18.287827,-67.131063,
18.287852,-65.700036,
18.2878639,-65.6392282,
18.28808682,-67.13056132,
18.288108,-67.12974,
18.288412,-67.137826,
18.288607,-65.644011,
18.2887113,-66.0491274,
18.2887216,-65.9671657,
18.288731,-67.129055,
18.288758,-65.647035,
18.288788,-67.127829,
18.288877,-67.129767,
18.288881,-65.966362,
18.28892,-67.129871,
18.288957,-67.127503,
18.289071,-66.853479,
18.28915,-66.321,
18.2892031,-66.8145031,
18.289218,-66.139192,
18.289427,-66.100589,
18.289865,-66.886766,
18.289879,-67.143227,
18.2899993,-67.1422336,
18.290018,-66.886835,
18.290143,-66.404592,
18.290208,-65.642981,
18.2902498,-66.208165,
18.29039835,-66.0438901,
18.29053427,-67.12104973,
18.290542,-67.144519,
18.290892,-66.217955,
18.290985,-66.946637,
18.290993,-67.127867,
18.2910508,-67.1423496,
18.2912051,-65.6390113,
18.291214,-67.127741,
18.291216,-66.958808,
18.29123995,-66.2088077,
18.291346,-67.125191,
18.291368,-67.127723,
18.29139,-67.144009,
18.291485,-66.066228,
18.291492,-67.132793,
18.2916,-66.1422,
18.291611,-67.127194,
18.29177051,-67.18746539,
18.29199032,-66.03924168,
18.292048,-66.897881,
18.29211268,-67.12808816,
18.29217142,-66.03915227,
18.292296,-67.142293,
18.29238151,-66.94063113,
18.2925027,-66.1428012,
18.29262243,-66.03895084,
18.292913,-65.921977,
18.293129,-65.92564,
18.293352,-66.892113,
18.2933717,-66.5979614,
18.293638,-65.964981,
18.29365,-66.06664,
18.2937814,-66.0046943,
18.293806,-66.004972,
18.294045,-66.892991,
18.2940695,-67.0558738,
18.294163,-65.997215,
18.2941895,-65.9212907,
18.29442034,-67.14251913,
18.294439,-66.494637,
18.294484,-66.346415,
18.294602,-66.684038,
18.294623,-67.145223,
18.29472825,-67.14372903,
18.294818,-66.229534,
18.294859,-66.735603,
18.2949965,-67.1429283,
18.29501,-66.49617,
18.2950175,-66.3021556,
18.295081,-66.663666,
18.2952298,-67.171932,
18.295326,-66.8808637,
