latitude,longitude,Unnamed: 2
18.1826356,-65.952648,
18.18264,-67.13973,
18.182693,-66.985879,
18.1826977,-66.3438227,
18.18277,-65.890869,
18.18279,-67.12496,
18.1828117,-65.8199652,
18.1828888,-65.8201751,
18.1829,-65.9681,
18.1829777,-66.9862061,
18.18307867,-66.15129326,
18.1830952,-66.9849247,
18.183188,-65.979393,
18.1832,-65.8403,
18.18324272,-67.11926563,
18.18331,-65.97415,
18.183495,-65.844681,
18.183559,-65.9758501,
18.18363,-66.15205,
18.183648,-66.982331,
18.18394,-65.892695,
18.1839632,-67.1546535,
18.1839766,-66.0215939,
18.184008,-65.917556,
18.1840239,-65.9541761,
18.184143,-67.138756,
18.184189,-65.842937,
18.184208,-65.81121,
18.18424,-65.892296,
18.18425,-65.949455,
18.184256,-65.952404,
18.184321,-65.951967,
18.184346,-65.951261,
18.184364,-66.287541,
18.1844369,-66.3175854,
18.184469,-65.976143,
18.184574,-65.949726,
18.184605,-65.863966,
18.184608,-66.11364,
18.184613,-65.9503356,
18.1846506,-66.1523033,
18.18466901,-66.03619297,
18.184682,-66.078553,
18.18477295,-66.1524947,
18.18483,-65.99134,
18.18485,-67.154669,
18.1849445,-66.1543282,
18.184987,-66.33982657,
18.185081,-67.165069,
18.185098,-66.339429,
18.18513272,-65.95013518,
18.1852584,-65.8073441,
18.185268,-65.952627,
18.18527,-65.879422,
18.185282,-65.977562,
18.185308,-65.812409,
18.185359,-65.9508875,
18.18544692,-65.81340393,
18.1854982,-67.1545845,
18.1855848,-66.0201538,
18.185769,-65.808734,
18.185775,-65.95007,
18.1857833,-66.1552,
18.1857862,-65.813835,
18.185829,-66.02076,
18.18592,-65.950016,
18.186136,-66.021347,
18.18616137,-65.97792067,
18.1862837,-65.8795424,
18.186492,-65.823854,
18.1865169,-65.8137022,
18.186605,-66.14003,
18.186682,-65.839043,
18.186688,-67.138083,
18.186754,-65.869488,
18.1867691,-65.8812446,
18.186897,-65.93854,
18.186958,-66.139277,
18.18699813,-65.95006826,
18.1870603,-66.1572915,
18.1870813,-65.9639472,
18.187209,-65.957195,
18.18724,-66.15804,
18.187281,-65.975571,
18.187315,-66.104145,
18.187325,-66.054832,
18.18737,-66.07711,
18.187424,-65.835861,
18.18745,-66.15821,
18.187504,-66.801128,
18.187565,-67.138897,
18.1875862,-66.279728,
18.1876,-65.883583,
18.187612,-65.869281,
18.187694,-67.154472,
18.187757,-66.020645,
18.187773,-65.940866,
18.187777,-65.888901,
18.187778,-65.870708,
18.1878002,-66.0895802,
