latitude,longitude,Unnamed: 2
18.30965,-66.163195,
18.3097463,-66.1194405,
18.309753,-65.671644,
18.3097657,-66.1559095,
18.309853,-65.672897,
18.30986424,-65.67667681,
18.30990234,-65.68449113,
18.309954,-65.681642,
18.310108,-65.677097,
18.310121,-65.669694,
18.3101359,-65.977665,
18.31016,-65.66916,
18.310303,-65.683119,
18.310522,-66.1092381,
18.31077,-65.676575,
18.3108352,-65.6706845,
18.310877,-66.182594,
18.3109,-66.17,
18.310903,-66.398912,
18.310919,-65.671182,
18.310925,-65.987157,
18.310936,-66.182533,
18.310965,-65.98345,
18.311005,-66.289803,
18.311042,-66.388028,
18.311059,-66.339255,
18.311079,-65.962784,
18.31111,-66.17181,
18.311118,-65.681574,
18.31113143,-66.38748244,
18.311218,-65.646149,
18.3112445,-66.3577113,
18.31138,-65.677756,
18.311482,-67.2321982,
18.311489,-66.068792,
18.3115182,-65.6767694,
18.3116191,-65.9755189,
18.311667,-65.675278,
18.3117108,-66.0672146,
18.3117993,-65.9778846,
18.311999,-66.029816,
18.312053,-66.102909,
18.3120555,-65.6814392,
18.3121695,-66.9219135,
18.312216,-65.646263,
18.312222,-66.171823,
18.3123,-65.6461,
18.312302,-65.979355,
18.312476,-66.172406,
18.3125406,-65.9767416,
18.312549,-67.061136,
18.3129,-65.6832,
18.313009,-65.967491,
18.31302,-66.38778,
18.3130231,-66.4021045,
18.31313,-66.14224,
18.313174,-66.1629838,
18.31321,-66.14167,
18.31322516,-65.6697927,
18.3133185,-66.1591171,
18.313384,-65.963103,
18.31339,-65.678076,
18.3134354,-66.16349625,
18.313446,-65.67087,
18.31358,-66.38601,
18.313656,-66.863199,
18.313706,-67.241186,
18.313856,-66.082621,
18.3139032,-65.9783319,
18.313949,-65.941877,
18.31399,-66.17332,
18.314079,-66.142372,
18.314138,-66.082598,
18.314142,-66.469177,
18.314187,-66.181547,
18.314236,-66.415283,
18.314244,-66.146396,
18.3142556,-65.9740118,
18.314331,-66.470219,
18.31435921,-66.41064577,
18.3143934,-65.6781032,
18.314466,-65.684525,
18.314477,-65.677343,
18.314498,-65.888262,
18.314594,-66.468941,
18.3146334,-66.4094631,
18.314683,-66.211589,
18.314748,-65.97632,
18.31476,-66.469078,
18.314861,-65.972194,
18.31489,-65.97218,
18.314968,-65.928946,
18.3150252,-66.291293,
18.31508268,-67.00055012,
18.315157,-66.4671,
18.3151697,-66.260688,
18.315235,-65.975426,
18.3152655,-66.1486877,
18.31536,-65.856118,
18.31552,-66.386631,
