latitude,longitude,Unnamed: 2
18.3729848,-65.848509,
18.3730163,-66.2031902,
18.37302669,-65.73947513,
18.37303,-66.189842,
18.373054,-66.192877,
18.373055,-65.891518,
18.373064,-66.116711,
18.3730713,-66.09714,
18.37309261,-65.98963504,
18.3731,-66.0428,
18.373105,-66.195988,
18.3731108,-66.10720556,
18.37311829,-66.05631054,
18.373123,-66.10144,
18.37313,-66.03819,
18.373134,-66.271202,
18.37313905,-66.09715218,
18.37313984,-65.89555577,
18.3731639,-66.0266438,
18.3731779,-67.1967783,
18.373182,-65.870941,
18.373212,-65.89606,
18.373222,-65.895769,
18.37323,-67.19634,
18.373232,-65.89653,
18.373254,-65.92833,
18.373257,-65.843262,
18.373301,-65.846656,
18.3733074,-65.9868187,
18.373356,-65.891076,
18.373358,-66.042197,
18.373361,-65.870892,
18.373367,-65.425717,
18.37337,-66.134326,
18.373389,-65.97457,
18.373389,-65.986253,
18.37339,-66.03595,
18.373409,-65.869377,
18.3734165,-66.188465,
18.373417,-66.03581,
18.373422,-66.104453,
18.37344,-66.068016,
18.373444,-65.74157,
18.373452,-66.07758,
18.373458,-66.377383,
18.373472,-66.193335,
18.373478,-66.20379,
18.373481,-66.150752,
18.373482,-66.561256,
18.373495,-65.892883,
18.373496,-66.067226,
18.3735,-66.1966,
18.373501,-66.149188,
18.373505,-66.185443,
18.37351,-65.84309,
18.373515,-66.182435,
18.3735238,-66.2143522,
18.3735374,-66.0504865,
18.3735381,-66.1886194,
18.3735457,-66.0840059,
18.3735562,-65.9961464,
18.373559,-66.8685665,
18.373575,-66.196114,
18.373585,-66.012779,
18.3735941,-65.8480125,
18.373598,-65.975534,
18.373611,-66.035912,
18.3736161,-66.383727,
18.373618,-66.182336,
18.3736243,-66.013019,
18.373625,-66.1812644,
18.37367,-66.057831,
18.3736733,-66.1838018,
18.37368,-65.71457,
18.37368,-66.02656,
18.373693,-65.850263,
18.37371,-66.11669,
18.373721,-67.170567,
18.373733,-66.878053,
18.373772,-67.112397,
18.373786,-65.927528,
18.373789,-65.897235,
18.373796,-66.153969,
18.373802,-65.892969,
18.37385,-66.05042,
18.37385075,-65.720634,
18.373859,-66.116226,
18.373867,-66.201614,
18.373873,-65.844593,
18.37389667,-66.01337112,
18.3739,-65.89727,
18.373903,-66.055939,
18.373915,-66.18881,
18.373924,-66.1285329,
18.37392716,-65.92995706,
18.373936,-66.061437,
18.373959,-65.890679,
18.373964,-66.998831,
18.37397211,-66.01397158,
18.373973,-66.0754855,
