latitude,longitude,Unnamed: 2
18.20202297,-65.96015302,
18.202033,-66.115145,
18.202073,-66.081803,
18.202075,-66.076867,
18.202095,-65.95631,
18.202139,-65.960333,
18.202143,-65.734169,
18.2021686,-66.069483,
18.202186,-65.956397,
18.202194,-65.866438,
18.202198,-65.810577,
18.2022,-65.9582,
18.20224937,-65.73894552,
18.2022699,-65.958271,
18.202315,-66.107769,
18.202335,-65.923724,
18.202407,-65.733816,
18.202456,-65.960547,
18.202511,-65.95322,
18.202531,-65.733509,
18.202587,-65.923709,
18.202606,-66.103905,
18.20267,-65.73763,
18.2027521,-66.9480275,
18.202794,-66.115024,
18.2027945,-65.8785523,
18.202848,-65.866532,
18.202861,-66.360583,
18.202922,-65.90964,
18.202933,-65.866255,
18.2029849,-65.9542463,
18.20312,-67.12951,
18.203156,-65.952671,
18.203186,-65.953899,
18.2031875,-65.9090156,
18.203215,-65.885744,
18.2033022,-65.9525783,
18.2033967,-66.3459259,
18.203443,-66.056695,
18.20347,-65.737569,
18.20359256,-65.86737875,
18.2036592,-65.7339112,
18.203813,-67.1205784,
18.20382,-66.578011,
18.203893,-66.1107002,
18.203904,-66.621183,
18.20396,-66.33826,
18.20408283,-66.05641253,
18.2041,-65.865334,
18.2041006,-65.7372878,
18.204139,-65.735475,
18.20416,-65.9472,
18.20438,-66.113728,
18.2044112,-65.7355681,
18.204628,-66.377838,
18.204664,-66.1137683,
18.204741,-65.991608,
18.204764,-65.865585,
18.204789,-65.737555,
18.204896,-65.942192,
18.204899,-66.991182,
18.205024,-65.866437,
18.205169,-66.112273,
18.2052447,-66.1134186,
18.205423,-65.735619,
18.2055,-65.99087,
18.205594,-65.8678195,
18.20564,-67.14514,
18.205748,-65.866744,
18.2057905,-66.0144012,
18.20580907,-65.96074056,
18.2058418,-65.9432653,
18.2058969,-65.86827,
18.2058995,-66.0607535,
18.205907,-65.70433,
18.205927,-65.901294,
18.205948,-66.059423,
18.205978,-66.10112,
18.2060195,-66.1154746,
18.206165,-66.112096,
18.2062,-65.8682,
18.206261,-66.112096,
18.206274,-67.122626,
18.206277,-66.111502,
18.206307,-65.867996,
18.206497,-65.902008,
18.206504,-65.867602,
18.20651,-65.867393,
18.20651,-66.10764,
18.206591,-65.901161,
18.206629,-66.064079,
18.2067374,-66.0535209,
18.206814,-65.868333,
18.206825,-66.059074,
18.2068384,-65.962134,
18.2068553,-65.8679915,
18.206886,-66.111285,
18.206889,-66.000117,
18.206897,-65.868362,
18.206916,-66.050183,
