latitude,longitude,Unnamed: 2
18.386631,-66.000809,
18.386638,-65.966008,
18.386643,-65.787163,
18.3866439,-65.8675902,
18.3866519,-65.8713553,
18.386655,-66.11719,
18.386672,-66.154623,
18.386675,-66.181808,
18.3866881,-66.1915524,
18.3866979,-65.867203,
18.386725,-66.129401,
18.38672908,-66.1926039,
18.3867314,-65.865664,
18.386783,-65.86899,
18.3868062,-66.0026726,
18.38682,-65.86494,
18.386835,-66.140072,
18.386843,-65.868866,
18.386859,-66.207712,
18.38687323,-66.15714195,
18.386886,-66.177475,
18.3869038,-66.1291876,
18.38692,-66.183206,
18.386951,-66.01229443,
18.386969,-66.126314,
18.386973,-65.868917,
18.3869821,-65.9635894,
18.3870114,-65.871466,
18.38702,-66.20992,
18.387023,-66.164872,
18.3870384,-66.0037455,
18.387045,-65.868095,
18.387047,-65.8671,
18.38706,-66.183456,
18.387062,-66.204987,
18.387066,-66.126384,
18.387094,-66.1470982,
18.387103,-66.139713,
18.387105,-66.094536,
18.387116,-65.963762,
18.3871269,-66.2071538,
18.387145,-66.196803,
18.387151,-66.00758,
18.3871536,-67.1217421,
18.3871581,-66.2096301,
18.387175,-67.020473,
18.3871937,-66.1423272,
18.3872,-66.03629,
18.3872,-66.16196,
18.38722,-65.873055,
18.3872545,-65.8715048,
18.38727,-66.1647,
18.387278,-65.872592,
18.387299,-65.963534,
18.387315,-65.881096,
18.387339,-66.15354,
18.387341,-66.900703,
18.3873547,-65.8688179,
18.38736,-66.206312,
18.387377,-66.151924,
18.387381,-66.20912,
18.3873824,-65.9546131,
18.3873852,-66.0150852,
18.38739,-66.19043,
18.387402,-66.556702,
18.3874135,-66.1399692,
18.387424,-66.006493,
18.387439,-66.208692,
18.387443,-67.114601,
18.3874441,-65.8688826,
18.3874466,-66.0166378,
18.387449,-65.963332,
18.387491,-66.181114,
18.3875,-65.9624,
18.387508,-65.866402,
18.387531,-67.178766,
18.387545,-66.151939,
18.387549,-66.129341,
18.38755,-65.98876,
18.3875707,-65.8687908,
18.3875714,-65.8688806,
18.387582,-66.007005,
18.387624,-66.041284,
18.387629,-66.166421,
18.387651,-66.145129,
18.387669,-66.197575,
18.387675,-66.130226,
18.387701,-66.168869,
18.387734,-66.003712,
18.38773915,-65.96526843,
18.38774,-65.869,
18.3877467,-66.2091862,
18.387763,-66.004038,
18.387773,-65.865332,
18.387775,-65.988068,
18.3877917,-66.0503728,
18.387792,-66.203911,
18.3877941,-66.0360232,
18.387801,-66.37946,
18.3878501,-66.0035238,
