latitude,longitude,Unnamed: 2
18.452921,-66.290817,
18.452961,-66.543165,
18.452973,-66.952474,
18.452997,-66.543694,
18.453147,-66.95272,
18.453157,-66.085098,
18.453207,-66.192078,
18.4533,-66.88861,
18.45330095,-67.021912,
18.453317,-66.081193,
18.45332,-67.089354,
18.4533339,-66.8089416,
18.453376,-66.487835,
18.453387,-66.6435861,
18.453394,-66.407333,
18.453414,-66.817608,
18.453424,-66.953483,
18.453427,-65.973056,
18.453433,-66.858227,
18.4534707,-66.8089607,
18.45347407,-65.97328167,
18.453632,-66.768311,
18.453676,-66.192473,
18.453739,-66.406558,
18.453753,-67.155875,
18.453775,-66.767761,
18.453794,-66.185013,
18.4538491,-66.18490623,
18.453889,-66.181111,
18.453936,-66.184921,
18.4540129,-66.4326099,
18.4540882,-66.5655787,
18.4541185,-66.5456147,
18.45417,-66.184236,
18.454231,-66.182297,
18.454237,-66.542816,
18.45433,-66.180069,
18.454343,-66.9526289,
18.45437964,-66.54590972,
18.4543863,-66.648235,
18.4543923,-66.5430006,
18.454404,-66.384023,
18.454423,-66.409364,
18.454444,-66.756778,
18.454477,-66.408714,
18.45452,-66.511681,
18.454529,-66.65597,
18.454532,-66.546637,
18.4545838,-66.5452957,
18.454594,-66.76884,
18.45461,-67.05583,
18.454665,-66.818262,
18.454716,-66.656114,
18.454793,-66.542543,
18.454815,-66.896866,
18.4549311,-66.8377572,
18.454945,-66.740843,
18.45495101,-66.76314121,
18.4549737,-66.5458531,
18.4550513,-66.6515244,
18.4551,-67.0399,
18.455194,-66.654944,
18.45525383,-67.04005478,
18.4552695,-67.1522613,
18.45534359,-66.18805766,
18.455499,-66.655836,
18.455515,-66.926404,
18.455517,-66.814125,
18.455528,-66.545135,
18.45553285,-66.38475178,
18.455583,-66.764843,
18.45562,-66.38726,
18.455641,-67.154449,
18.455657,-66.810715,
18.455695,-67.1093765,
18.45577,-66.655749,
18.455837,-66.560426,
18.45591625,-66.77703123,
18.45595,-66.28,
18.456018,-66.387306,
18.456158,-66.624851,
18.456172,-67.07998,
18.456329,-66.758348,
18.456329,-66.75834883,
18.456349,-66.419009,
18.4564344,-66.65541408,
18.4564436,-66.4184438,
18.4564608,-66.4831816,
18.456467,-66.652,
18.45648195,-66.64713761,
18.4564834,-66.2857026,
18.456492,-66.288544,
18.456494,-66.284701,
18.456504,-66.538501,
18.456521,-66.793643,
18.456534,-66.793563,
18.456546,-66.487411,
18.45656,-67.13457,
18.45676,-66.482622,
18.45685,-66.878395,
