latitude,longitude,Unnamed: 2
18.033864,-66.104768,
18.033928,-66.866139,
18.03393,-66.535233,
18.033969,-66.103494,
18.0340222,-66.8694871,
18.034093,-66.869382,
18.0341188,-66.634248,
18.034139,-66.865556,
18.034146,-66.536023,
18.03415,-66.54391,
18.034164,-66.538391,
18.034196,-67.165605,
18.034214,-67.166211,
18.034274,-66.629749,
18.0342773,-66.869946,
18.034328,-66.621409,
18.034411,-66.66052,
18.034459,-66.6569827,
18.0344666,-66.8702726,
18.03450846,-65.8355827,
18.034545,-66.660389,
18.034546,-66.664993,
18.034549,-66.537044,
18.0345895,-66.4681625,
18.034594,-66.606671,
18.034623,-66.665922,
18.03464,-66.00624,
18.034641,-67.165277,
18.03468,-66.66604,
18.034698,-66.495425,
18.034766,-66.62872,
18.034815,-66.617287,
18.034832,-66.542717,
18.0348377,-66.6633587,
18.034853,-66.535782,
18.03489,-66.66828,
18.034907,-66.542602,
18.03493356,-66.49306476,
18.035049,-66.935169,
18.035084,-66.637102,
18.035095,-66.658676,
18.0351,-66.6569,
18.035116,-66.866287,
18.0351436,-66.60479298,
18.03518,-67.178702,
18.035187,-66.618454,
18.035194,-66.643806,
18.035206,-66.635048,
18.03522,-66.54417,
18.0352713,-66.618375,
18.035316,-66.658852,
18.035361,-66.6145,
18.035365,-67.1437949,
18.035386,-66.886655,
18.0354,-66.60467,
18.035408,-66.635185,
18.0354422,-66.6208212,
18.035498,-66.606375,
18.03550284,-66.63975947,
18.035507,-66.631034,
18.0355388,-66.6442335,
18.035564,-66.613654,
18.035604,-66.636243,
18.035608,-66.630873,
18.03561,-66.54316,
18.035633,-66.630772,
18.03567,-66.638539,
18.035698,-66.617448,
18.0357,-66.6071,
18.035705,-66.53728,
18.035709,-66.8647942,
18.0357285,-66.6161172,
18.0357336,-66.8651174,
18.035755,-66.637955,
18.035756,-66.84882,
18.035758,-66.492127,
18.035761,-66.631386,
18.035801,-66.615371,
18.0358907,-66.5371202,
18.035917,-66.49205,
18.035933,-66.658615,
18.0359338,-66.6063144,
18.0359533,-66.6586251,
18.035959,-66.631095,
18.0359896,-66.8803691,
18.036008,-66.865992,
18.036012,-66.631823,
18.036015,-66.818484,
18.036056,-67.083892,
18.036182,-66.587311,
18.036206,-66.881244,
18.036211,-66.536828,
18.0362239,-66.5406127,
18.036237,-67.143462,
18.036264,-66.6043,
18.036317,-66.627085,
18.0363779,-66.6185389,
18.0363893,-66.4928674,
18.036407,-66.644104,
18.036459,-66.643867,
