latitude,longitude,Unnamed: 2
18.328175,-65.6597572,
18.328208,-65.956876,
18.328265,-66.471848,
18.328278,-66.039497,
18.328325,-65.88525,
18.3283354,-66.20581,
18.328367,-66.031827,
18.328383,-66.194229,
18.328393,-67.179941,
18.3284,-65.9448,
18.3284086,-66.0649498,
18.328532,-65.664883,
18.3285362,-66.3722538,
18.3285922,-65.6602611,
18.328603,-66.069389,
18.328685,-65.885575,
18.328707,-66.03108,
18.328764,-66.000877,
18.328779,-65.730537,
18.3287875,-66.9908829,
18.3287926,-66.0316056,
18.3288077,-66.0325279,
18.328811,-66.159127,
18.3288239,-66.0303278,
18.32888,-66.031278,
18.328987,-66.03184,
18.329006,-66.0321561,
18.329008,-66.092816,
18.32905,-67.08616,
18.3290982,-66.0275859,
18.329115,-66.029564,
18.329121,-66.990493,
18.32916,-65.99355,
18.32928,-66.202293,
18.32929,-66.40008,
18.3293,-65.674,
18.329444,-66.202514,
18.329519,-66.031982,
18.3295733,-66.0319495,
18.32961581,-66.19810937,
18.329664,-66.199221,
18.32967014,-66.02896578,
18.329779,-65.904686,
18.3299066,-66.1831343,
18.3299168,-66.0317974,
18.329951,-65.976815,
18.329958,-65.988185,
18.329958,-66.988185,
18.329972,-66.001611,
18.329972,-67.029056,
18.329999,-66.03069,
18.330062,-66.189199,
18.3301,-66.357312,
18.3301234,-66.1906083,
18.33012358,-66.39926615,
18.330134,-65.978834,
18.33015,-66.02634,
18.330223,-66.296524,
18.33025,-66.19611,
18.330251,-67.130932,
18.330258,-65.664488,
18.3302777,-66.964495,
18.3303255,-66.0314973,
18.330339,-67.003225,
18.330407,-65.653116,
18.330475,-66.17654,
18.330479,-65.6441527,
18.330501,-66.027017,
18.3306,-66.025377,
18.33062356,-66.29362179,
18.3306571,-65.636144,
18.330664,-66.164777,
18.3307,-65.63668,
18.33073,-67.08522,
18.330739,-66.982772,
18.3307644,-66.1585334,
18.33085945,-66.20298378,
18.3308633,-66.0270321,
18.331009,-66.983143,
18.3310327,-66.461502,
18.33105,-66.073937,
18.331067,-66.405287,
18.3311565,-65.8575661,
18.3312093,-66.054171,
18.331222,-66.042579,
18.331287,-66.027351,
18.331293,-66.072968,
18.331351,-66.20359,
18.33138446,-67.00013379,
18.3314133,-66.1915014,
18.3315209,-66.15790458,
18.331532,-67.218956,
18.33156,-65.978095,
18.331567,-66.460075,
18.3315759,-65.6289208,
18.331667,-66.989722,
18.331669,-65.664902,
18.331676,-66.982649,
18.331753,-66.027557,
18.331753,-66.20191,
