latitude,longitude,Unnamed: 2
18.468863,-66.749786,
18.4688711,-66.0932924,
18.4688846,-67.069412,
18.468889,-66.855414,
18.468977,-66.934602,
18.46902545,-66.33159064,
18.469123,-66.267177,
18.469144,-66.924377,
18.469218,-67.00534,
18.4692514,-66.7336277,
18.469276,-67.163483,
18.46932,-67.069458,
18.469339,-66.923816,
18.4693505,-67.1500911,
18.469366,-67.068336,
18.469391,-67.140132,
18.469603,-66.278194,
18.469636,-66.75252,
18.469638,-66.7475,
18.469674,-66.330181,
18.469722,-67.068611,
18.46974422,-66.92448119,
18.46974477,-66.27086795,
18.469759,-66.750148,
18.469909,-67.163284,
18.469961,-66.735214,
18.469961,-66.876747,
18.46998586,-66.75050691,
18.469986,-66.394322,
18.469995,-66.852618,
18.47,-66.7509,
18.4700723,-67.0375852,
18.470341,-66.772419,
18.470363,-66.847604,
18.4704317,-66.7448043,
18.470551,-66.756495,
18.47058,-66.739143,
18.470602,-66.844895,
18.4707608,-67.1361134,
18.470766,-66.755187,
18.470777,-66.265827,
18.470818,-66.7444,
18.4708673,-66.7739642,
18.4708915,-66.8465884,
18.4710278,-67.0716389,
18.471031,-66.330996,
18.47112911,-67.1342704,
18.47113481,-66.75212588,
18.4711411,-67.1285184,
18.4711774,-67.1344387,
18.471181,-67.068557,
18.4712051,-66.7738821,
18.471227,-66.266579,
18.4712419,-66.8894967,
18.47128,-66.89948,
18.471289,-67.154047,
18.4712951,-66.3329759,
18.471377,-66.742963,
18.471402,-67.151323,
18.471422,-67.147655,
18.47142376,-66.89394482,
18.47143,-66.75202,
18.471617,-67.149719,
18.47168145,-66.85761455,
18.471778,-66.894667,
18.47178,-67.14924,
18.471894,-66.331973,
18.4719148,-66.3118743,
18.4719683,-67.0368325,
18.47199,-67.14995,
18.4720618,-66.8799192,
18.47208,-66.783164,
18.47208,-66.92896,
18.4721371,-66.3321783,
18.472195,-66.805503,
18.4722017,-66.2760078,
18.472206,-67.150302,
18.472273,-66.332547,
18.47231,-67.15004,
18.47235,-66.8533,
18.4723693,-67.0797337,
18.472396,-66.333257,
18.47250229,-67.12598095,
18.472564,-66.876924,
18.472613,-66.826435,
18.472631,-66.747495,
18.4726389,-66.2786389,
18.472717,-66.754349,
18.4729,-66.34022,
18.472901,-66.263024,
18.47306485,-67.09408461,
18.473222,-66.755917,
18.473329,-66.725895,
18.47364,-66.99126,
18.473658,-67.144447,
18.4737713,-67.0300193,
18.473839,-66.827667,
18.47387,-67.142451,
18.474167,-66.755278,
18.474348,-66.654554,
