latitude,longitude,Unnamed: 2
18.0532,-66.490646,
18.053235,-67.049243,
18.0532553,-66.6947529,
18.053282,-66.496346,
18.053296,-66.39347,
18.053307,-66.391917,
18.053309,-67.049412,
18.053327,-67.04912,
18.053365,-66.4962252,
18.053422,-67.053781,
18.0534459,-66.6960736,
18.05346,-66.49862,
18.053516,-67.04924,
18.05361,-66.617246,
18.053632,-67.049238,
18.053661,-66.493089,
18.053752,-67.049375,
18.053774,-66.48993,
18.0538068,-66.7802195,
18.053931,-67.057689,
18.0540245,-66.53070074,
18.054045,-66.531946,
18.054092,-67.027152,
18.054144,-66.762852,
18.054178,-66.551147,
18.05420088,-67.0624566,
18.054211,-66.392326,
18.0542451,-66.4913898,
18.0542505,-66.4912701,
18.05430996,-66.86792456,
18.054434,-66.489594,
18.054484,-66.368947,
18.0545342,-66.4911538,
18.054591,-67.039597,
18.0546135,-66.69677267,
18.054656,-67.051392,
18.054777,-66.547722,
18.0548211,-66.7876522,
18.0549187,-66.5245205,
18.0550156,-66.5239006,
18.05509253,-67.04135522,
18.055113,-66.047805,
18.055194,-66.36725,
18.055333,-66.496695,
18.0553933,-66.3963474,
18.05549,-67.18995,
18.055513,-66.496024,
18.0555297,-66.7795574,
18.0555496,-67.14213349,
18.055605,-66.717255,
18.055623,-66.550516,
18.055706,-66.499775,
18.05577,-66.93038,
18.055805,-66.454536,
18.0558262,-66.7176174,
18.055859,-66.812579,
18.055939,-66.526936,
18.05594496,-66.55117361,
18.056159,-66.869818,
18.056382,-66.551352,
18.056399,-66.4089484,
18.056464,-67.060735,
18.056608,-66.721451,
18.056628,-66.529349,
18.056667,-66.414639,
18.05676069,-66.53263676,
18.057104,-66.695385,
18.05710555,-66.97624338,
18.0571905,-66.4533561,
18.0577684,-66.695812,
18.057803,-67.059399,
18.0578975,-66.6953624,
18.058241,-66.531723,
18.058331,-66.456182,
18.058395,-66.979523,
18.058817,-67.161693,
18.058889,-66.868611,
18.0589105,-66.555618,
18.05910832,-66.40624464,
18.059125,-66.695401,
18.059216,-67.182107,
18.059336,-66.695488,
18.0594798,-66.4022386,
18.059484,-66.69538,
18.059656,-66.717782,
18.0597409,-66.696774,
18.059829,-66.233022,
18.059858,-66.242611,
18.06003,-67.04112,
18.060298,-66.459193,
18.06042,-66.60326,
18.060445,-66.603061,
18.06047,-66.748981,
18.06069661,-66.67180906,
18.060761,-66.37413,
18.061012,-66.723,
18.0614,-66.7333,
18.06140077,-66.37857886,
18.06148,-66.164139,
18.06165447,-67.1839429,
