latitude,longitude,Unnamed: 2
18.35314,-66.024139,
18.353168,-66.19278,
18.35317,-66.14928,
18.353179,-66.02297,
18.3531884,-66.1505076,
18.3532,-66.1644,
18.353226,-66.212371,
18.3532268,-66.1489202,
18.353273,-66.053329,
18.3533402,-66.0722588,
18.353341,-66.14429,
18.3533564,-66.345242,
18.35336,-66.06869,
18.353362,-66.022993,
18.353371,-66.198033,
18.3534051,-66.1311883,
18.353416,-66.299698,
18.353423,-66.119484,
18.3534811,-66.2160996,
18.353493,-66.095634,
18.35350004,-66.15487742,
18.353502,-66.183922,
18.353503,-66.08676,
18.353529,-67.23119,
18.353536,-66.095405,
18.3535448,-65.8872142,
18.35354796,-66.28584715,
18.3535505,-65.6932023,
18.353552,-66.253499,
18.3535677,-65.934756,
18.3535814,-66.1029916,
18.3536082,-66.2082971,
18.353609,-66.077324,
18.353617,-66.155884,
18.35364,-66.145287,
18.353645,-66.230143,
18.353657,-66.154175,
18.353678,-65.991036,
18.353714,-66.25367,
18.353736,-66.100142,
18.35374,-66.194009,
18.35376118,-66.11022639,
18.353762,-66.346356,
18.353767,-66.150871,
18.353767,-66.154839,
18.353796,-66.998999,
18.3538,-66.023,
18.353811,-65.988521,
18.35381799,-66.11916245,
18.3538375,-65.8724061,
18.3538423,-66.1500573,
18.353866,-65.872427,
18.353869,-66.110185,
18.35388661,-66.19155902,
18.3539308,-65.7679002,
18.3539861,-65.9989591,
18.35400271,-66.08822885,
18.354023,-66.156052,
18.354034,-65.987746,
18.354056,-65.988583,
18.35406209,-66.57027638,
18.354074,-66.075191,
18.354074,-66.20722,
18.354078,-66.572481,
18.35408251,-66.10877244,
18.354139,-66.096782,
18.354151,-66.001411,
18.354153,-66.185153,
18.35417,-66.15614,
18.354171,-66.017318,
18.3541785,-65.9122703,
18.354189,-66.085169,
18.354198,-66.110193,
18.354208,-66.019863,
18.354219,-66.28624,
18.35422287,-66.11737378,
18.3542302,-66.0872346,
18.354231,-66.21195,
18.354261,-66.159951,
18.354265,-66.204023,
18.354269,-65.994164,
18.354271,-66.1288943,
18.354271,-66.146604,
18.354284,-65.924427,
18.35430274,-65.99869659,
18.35433404,-66.14703499,
18.3543416,-66.1845471,
18.35435,-66.809327,
18.354361,-66.574127,
18.354466,-66.114854,
18.3545,-65.772896,
18.3545068,-66.2545283,
18.354539,-66.183292,
18.3545583,-66.0857848,
18.354592,-66.1701521,
18.35463,-65.858308,
18.354648,-65.861929,
18.3547,-66.0285,
18.354723,-66.937061,
18.354738,-66.443634,
