latitude,longitude,Unnamed: 2
18.375201,-66.224915,
18.375239,-66.102465,
18.37525338,-66.061971,
18.37525646,-65.91509337,
18.375266,-66.153008,
18.375268,-65.912751,
18.375325,-66.1953859,
18.37533,-66.05163,
18.37534,-66.20081,
18.375342,-65.788405,
18.3753533,-65.8492697,
18.37536,-66.19647,
18.3753667,-66.0193385,
18.375371,-66.187298,
18.3753711,-65.8493947,
18.3753718,-65.8495054,
18.375391,-66.220722,
18.375399,-65.719062,
18.3754014,-65.8484224,
18.3754034,-66.1952128,
18.375409,-66.193315,
18.375419,-65.818502,
18.375435,-66.032878,
18.375448,-66.03624,
18.375518,-65.78844,
18.3755258,-66.1065257,
18.375541,-66.200215,
18.375555,-66.189081,
18.375556,-66.168889,
18.3755614,-66.215881,
18.375563,-66.180519,
18.375566,-66.183792,
18.375591,-65.865189,
18.375614,-65.807682,
18.3756149,-65.8655279,
18.3756413,-66.1510963,
18.375653,-66.195453,
18.3756775,-66.1897379,
18.375684,-65.725091,
18.37569,-66.167072,
18.375695,-66.03336,
18.3757068,-66.1026586,
18.37572,-66.562632,
18.3757234,-65.7278001,
18.37576,-66.16354,
18.3757625,-65.727531,
18.375766,-67.05585,
18.375778,-66.061439,
18.375791,-65.807391,
18.3758,-66.17952,
18.3758,-66.189438,
18.375801,-65.889404,
18.3758271,-65.9753067,
18.375833,-65.7224814,
18.37584,-66.015128,
18.37584,-67.03409,
18.37585,-66.12669,
18.3758895,-66.105076,
18.3759295,-66.2023282,
18.375949,-65.867718,
18.3759604,-66.1095432,
18.375962,-65.725127,
18.3759712,-66.1155201,
18.3760275,-65.9971928,
18.3760317,-66.11574,
18.376033,-65.792609,
18.376033,-65.915093,
18.3760368,-66.2280727,
18.376037,-66.213529,
18.3760447,-66.1718224,
18.376067,-66.06633,
18.376069,-66.173431,
18.37608107,-66.18700591,
18.376092,-66.178296,
18.376098,-66.181057,
18.3761004,-66.1902659,
18.376145,-65.994281,
18.37615,-65.78125,
18.376162,-66.18054,
18.37617744,-66.21210493,
18.3761895,-65.8487215,
18.3762,-66.1095,
18.3762293,-66.1577767,
18.376234,-66.184517,
18.37624,-66.051834,
18.376242,-65.866749,
18.376242,-66.205976,
18.37625,-65.85105,
18.376266,-66.751579,
18.376276,-65.850341,
18.376297,-66.14893,
18.3763,-65.8434,
18.376307,-66.195862,
18.3763149,-66.0158526,
18.3763371,-66.149253,
18.376367,-66.203011,
18.3763771,-66.18212585,
18.376379,-65.890063,
18.37639,-65.982193,
18.376391,-66.089519,
