latitude,longitude,Unnamed: 2
18.215089,-65.934948,
18.215114,-65.933742,
18.215115,-66.060219,
18.21514578,-66.03674785,
18.21515,-65.931823,
18.215153,-66.006882,
18.215162,-66.067505,
18.215253,-66.185048,
18.215267,-66.047432,
18.2152845,-66.04646,
18.215328,-65.934432,
18.2153451,-65.784201,
18.215373,-65.996083,
18.215405,-65.889259,
18.2154086,-66.0581178,
18.215412,-65.783835,
18.215445,-65.73327,
18.21549725,-66.01181378,
18.2155,-65.7563,
18.215556,-66.593889,
18.21561543,-65.78398549,
18.2156555,-65.93631695,
18.2156753,-66.0608762,
18.215677,-65.933452,
18.215693,-66.001155,
18.215721,-66.000351,
18.21572592,-65.78852774,
18.2157275,-66.0559788,
18.215736,-66.003445,
18.2157508,-65.9351409,
18.215757,-65.936223,
18.215784,-66.006813,
18.215849,-66.006203,
18.215934,-66.020195,
18.2159387,-66.0024945,
18.215974,-66.018687,
18.21598279,-66.17290163,
18.2159881,-66.0158798,
18.215997,-65.739307,
18.216047,-66.020153,
18.2160683,-66.1001655,
18.216168,-66.013849,
18.216176,-65.936291,
18.2161785,-65.9359607,
18.2161912,-66.5930402,
18.216193,-66.013138,
18.216223,-67.08824,
18.21623,-66.018394,
18.216246,-66.060127,
18.21628,-65.91265,
18.216335,-65.814499,
18.216344,-65.889818,
18.216401,-65.784195,
18.216411,-65.934298,
18.21642936,-65.91292806,
18.216486,-65.785897,
18.2164865,-65.9406599,
18.2165613,-66.0454665,
18.2165776,-65.8989972,
18.216582,-66.049914,
18.216615,-66.06538,
18.21668304,-66.06428488,
18.216746,-65.8949041,
18.216771,-65.931168,
18.21678,-65.93473,
18.21678,-66.04645,
18.216793,-66.013138,
18.216793,-66.06631,
18.2168438,-66.0221062,
18.216877,-66.006348,
18.216896,-66.004974,
18.2169276,-66.0086435,
18.21696,-66.006925,
18.21708837,-66.03493156,
18.2170893,-65.7869442,
18.217102,-66.014818,
18.217142,-65.823737,
18.217162,-66.050231,
18.217203,-66.010156,
18.21728673,-66.03477252,
18.217291,-65.824039,
18.217334,-65.9327048,
18.217351,-66.015714,
18.217366,-66.012265,
18.217429,-65.898505,
18.2175072,-65.9069506,
18.2175183,-66.5911056,
18.21752697,-66.05876681,
18.217548,-66.305061,
18.217554,-66.011455,
18.217589,-66.012271,
18.2176043,-66.04664557,
18.21766,-65.89847,
18.217672,-65.7854,
18.21771,-66.03317,
18.217748,-66.053457,
18.2178,-66.04654,
18.2178011,-66.2948225,
18.217812,-66.047012,
18.2178174,-66.6229974,
